category,brand,product,product_name,price,per_unit_price
bakery,La Baguetterie,White Oval,La BaguetterieWhite Oval454 g,$3.19ea,$0.70/ 100g
bakery,,"8"" Lemon Meringue Pie","8"" Lemon Meringue Pie635 g",$5.99ea,$0.94/ 100g
bakery,La Baguetterie,Ciabatta Demi ,La BaguetterieCiabatta Demi 450 g,$3.19ea,$0.71/ 100g
bakery,Farmer's Market,Lemon Coffee Cake,Farmer's MarketLemon Coffee Cake500 g,$6.00ea,$1.20/ 100g
bakery,Farmer's Market,Everything Butter Croissants,Farmer's MarketEverything Butter Croissants270 g,$5.19ea,$1.92/ 100g
bakery,Rubschlager,Marble Rye Loaf,RubschlagerMarble Rye Loaf454 g,$2.89ea,$0.64/ 100g
bakery,,Cheese Pizza Buns 4 Pack,Cheese Pizza Buns 4 Pack460 g,$5.79ea,$1.26/ 100g
bakery,No Name,Bagel Sesame 6 Pack,No NameBagel Sesame 6 Pack510 g,$2.89ea,$0.57/ 100g
bakery,LA FOURNEE DOREE,Milk Brioche Rolls,LA FOURNEE DOREEMilk Brioche Rolls350 g,$6.49ea,$1.85/ 100g
bakery,President's Choice,Gluten Free Tortillas Original,President's ChoiceGluten Free Tortillas Original360 g,$5.99ea,$1.66/ 100g
bakery,,"Bagels, Poppy Seed 6 Pack","Bagels, Poppy Seed 6 Pack108 g",$4.29ea,$3.97/ 100g
bakery,Farmer's Market,Cookies and Creme Cake,Farmer's MarketCookies and Creme Cake825 g,$15.99ea,$1.94/ 100g
bakery,Rudolphs,Bavarian Premium Sandwich Bread,RudolphsBavarian Premium Sandwich Bread500 g,$4.29ea,$0.86/ 100g
bakery,Vachon,Ah Caramel,VachonAh Caramel336 g,$4.29ea,$1.28/ 100g
bakery,two-bite,Mini Vanilla Cupcakes 12 Pack,two-biteMini Vanilla Cupcakes 12 Pack284 g,$5.29ea,$1.86/ 100g
bakery,ACE,Roasted Garlic Mini Crisps,ACERoasted Garlic Mini Crisps180 g,$5.49ea,$3.05/ 100g
bakery,Dempster,100% Whole Grains 12 Grain Bread,Dempster100% Whole Grains 12 Grain Bread600 g,$4.69ea,$0.78/ 100g
bakery,Poppers, Popped Grains Wheat Minis,Poppers Popped Grains Wheat Minis45 g,$3.99ea,$8.87/ 100g
bakery,Wonder,"6 Pack English Muffin Breakfast Sandwich Bun, White","Wonder6 Pack English Muffin Breakfast Sandwich Bun, White342 g",$3.99ea,$1.17/ 100g
bakery,,Kaiser Rolls Whole Wheat 6 Pack,Kaiser Rolls Whole Wheat 6 Pack400 g,$3.99ea,$1.00/ 100g
bakery,Farmer's Market,Vanilla Cake,Farmer's MarketVanilla Cake490 g,$6.99ea,$1.43/ 100g
bakery,President's Choice,Traditional Naan Club Size ,President's ChoiceTraditional Naan Club Size 750 g,$5.59ea,$0.75/ 100g
bakery,Wonder,100% Whole Wheat Bread Thin Sliced,Wonder100% Whole Wheat Bread Thin Sliced675 g,$3.99ea,$0.59/ 100g
bakery,ACE,Aged Cheddar Mini Crisps,ACEAged Cheddar Mini Crisps150 g,$5.49ea,$3.66/ 100g
bakery,Farmer's Market,Red Velvet Cake,Farmer's MarketRed Velvet Cake490 g,$6.99ea,$1.43/ 100g
bakery,Farmer's Market,Raisin Bran Muffins,Farmer's MarketRaisin Bran Muffins600 g,$6.99ea,$1.17/ 100g
bakery,Dimpflmeier,Bread Original Swedish Style Light Rye,DimpflmeierBread Original Swedish Style Light Rye680 g,$5.29ea,$0.78/ 100g
bakery,,"Rolls, Calabrese","Rolls, Calabrese480 g",$3.99ea,$0.83/ 100g
bakery,Rubschlager,Bavarian Rye Loaf,RubschlagerBavarian Rye Loaf454 g,$2.89ea,$0.64/ 100g
bakery,,"6"" Chocolate Truffle Cake","6"" Chocolate Truffle Cake600 g",$18.99ea,$3.17/ 100g
bakery,Scheps Bakeries,Stroopwafles Caramel Filled Waffles ,Scheps BakeriesStroopwafles Caramel Filled Waffles 264 g,$3.99ea,$1.51/ 100g
bakery,,"6"" Grand Maman Marie Sponge Flan","6"" Grand Maman Marie Sponge Flan100 g",$2.99ea,$2.99/ 100g
bakery,Farmer's Market,"Loaf Cake, Banana","Farmer's MarketLoaf Cake, Banana390 g",$6.29ea,$1.61/ 100g
bakery,Farmer's Market,Raisin Butter Tarts,Farmer's MarketRaisin Butter Tarts6x85.0 g,$7.29ea,$1.43/ 100g
bakery,,Savoury Butter Rolls,Savoury Butter Rolls340 g,$4.49ea,$1.32/ 100g
bakery,President's Choice,Traditional Naan Rounds,President's ChoiceTraditional Naan Rounds480 g,$4.59ea,$0.96/ 100g
bakery,No Name,Whole Wheat Mini Pitas,No NameWhole Wheat Mini Pitas170 g,$1.99ea,$1.17/ 100g
bakery,Dimpflmeier,Sonnenblumenkerne Bread,DimpflmeierSonnenblumenkerne Bread454 g,$4.49ea,$0.99/ 100g
bakery,ACE,Burger Bun Iconic Sesame Gourmet,ACEBurger Bun Iconic Sesame Gourmet260 g,$3.99ea,$1.53/ 100g
bakery,Rubschlager,Pumpernickel Loaf,RubschlagerPumpernickel Loaf454 g,$2.89ea,$0.64/ 100g
bakery,Promise Gluten Free, Soft White Loaf,Promise Gluten Free Soft White Loaf480 g,$7.99ea,$1.66/ 100g
bakery,Furlani,Frozen Texas Toast Parmesan Garlic,FurlaniFrozen Texas Toast Parmesan Garlic16x40.0 g,$4.69ea,$0.73/ 100g
bakery,Farmer's Market,Date Square,Farmer's MarketDate Square450 g,$6.99ea,$1.55/ 100g
bakery,Country Harvest,"Bagels, Raisin Cinnamon with Whole Wheat","Country HarvestBagels, Raisin Cinnamon with Whole Wheat450 g",$3.99ea,$0.89/ 100g
bakery,ACE,Pane Rustico Bread,ACEPane Rustico Bread600 g,$5.79ea,$0.97/ 100g
bakery,Create A Treat,Gingerbread Mini Village Kit,Create A TreatGingerbread Mini Village Kit810 g,$12.99ea,$1.60/ 100g
bakery,,Dark Fruit Cake,Dark Fruit Cake370 g,$5.99ea,$1.62/ 100g
bakery,Farmer's Market,Lemon Tarts,Farmer's MarketLemon Tarts400 g,$7.29ea,$1.82/ 100g
bakery,Old Mill,Hamburger Buns,Old MillHamburger Buns360 g,$3.09ea,$0.86/ 100g
bakery,Farmer's Market,Carrot Muffins,Farmer's MarketCarrot Muffins600 g,$6.99ea,$1.17/ 100g
bakery,Suraj,Naan Garlic 10 Pk,SurajNaan Garlic 10 Pk1 kg,$5.29ea,$0.53/ 100g
bakery,,"Pumpkin Pie, 8 Inch","Pumpkin Pie, 8 Inch680 g",$5.99ea,$0.88/ 100g
bakery,Farmer's Market,Bumbleberry Crumble Pie,Farmer's MarketBumbleberry Crumble Pie1 kg,$9.99ea,$1.00/ 100g
bakery,,Hawaiian Sprinkle Donutss 2 Pack,Hawaiian Sprinkle Donutss 2 Pack2x200.0 g,$3.49ea,$1.75/ 100g
bakery,Farmer's Market,"Sliced Loaf Cake, Banana","Farmer's MarketSliced Loaf Cake, Banana420 g",$6.29ea,$1.50/ 100g
bakery,Dimpflmeier,Bread Prebiotic Multi-Grain,DimpflmeierBread Prebiotic Multi-Grain454 g,$3.79ea,$0.83/ 100g
bakery,Farmer's Market,"Cookies, Peanut Butter, 12 Pack","Farmer's MarketCookies, Peanut Butter, 12 Pack456 g",$5.99ea,$1.31/ 100g
bakery,Farmer's Market,T&S Icebox Cookies Pk 12  ,Farmer's MarketT&S Icebox Cookies Pk 12  372 g,$5.99ea,$1.61/ 100g
bakery,Baxters,Swiss Rolls Strawberry Shortcake,BaxtersSwiss Rolls Strawberry Shortcake402 g,$5.49ea,$1.37/ 100g
bakery,ACE,Ciabatta Pezzetti Duo ,ACECiabatta Pezzetti Duo 840 g,$6.29ea,$0.75/ 100g
bakery,President's Choice,Carrot Nut Rustic Cake,President's ChoiceCarrot Nut Rustic Cake610 g,$7.99ea,$1.31/ 100g
bakery,Farmer's Market,Cookies Oatmeal,Farmer's MarketCookies Oatmeal456 g,$5.99ea,$1.31/ 100g
bakery,La Baguetterie,Roasted Garlic Oval,La BaguetterieRoasted Garlic Oval398 g,$3.19ea,$0.80/ 100g
bakery,Promise Gluten Free, Multigrain Loaf,Promise Gluten Free Multigrain Loaf480 g,$7.99ea,$1.66/ 100g
bakery,,Red Pepper Breads,Red Pepper Breads284 g,$3.89ea,$1.57/ 100g
bakery,Farmer's Market,Pecan Pie 9 Inch,Farmer's MarketPecan Pie 9 Inch580 g,$9.99ea,$1.72/ 100g
bakery,,Bread Cinnamon Raisin Sliced,Bread Cinnamon Raisin Sliced550 g,$4.49ea,$0.82/ 100g
bakery,Kimberley's Bakeshoppe,"Halloween Frosted Cookies, Pack 10","Kimberley's BakeshoppeHalloween Frosted Cookies, Pack 10383 g",$5.49ea,$1.43/ 100g
bakery,Farmer's Market,Brownies,Farmer's MarketBrownies265 g,$4.99ea,$1.88/ 100g
bakery,ACE,"Ciabatta Demi, Multi-grain","ACECiabatta Demi, Multi-grain275 g",$2.99ea,$1.09/ 100g
bakery,Country Harvest,Sourdough Bagel,Country HarvestSourdough Bagel450 g,$3.99ea,$0.89/ 100g
bakery,Farmer's Market,Marble Coffee Cake,Farmer's MarketMarble Coffee Cake500 g,$6.00ea,$1.20/ 100g
bakery,Farmer's Market,Nanaimo Square,Farmer's MarketNanaimo Square400 g,$6.99ea,$1.75/ 100g
bakery,President's Choice,Original Mini Bagel,President's ChoiceOriginal Mini Bagel380 g,$3.49ea,$0.92/ 100g
bakery,,"Cherry Pie, 8 Inch","Cherry Pie, 8 Inch680 g",$5.99ea,$0.88/ 100g
bakery,,"Crusty Bread, French Sliced","Crusty Bread, French Sliced450 g",$2.99ea,$0.66/ 100g
bakery,No Name,English Muffin Original 6 Pack,No NameEnglish Muffin Original 6 Pack342 g,$2.89ea,$0.85/ 100g
bakery,,"Apple Pie, 8 Inch","Apple Pie, 8 Inch750 g",$5.99ea,$0.80/ 100g
bakery,Farmer's Market,T&S Shortbread Cookies Pk 12  ,Farmer's MarketT&S Shortbread Cookies Pk 12  372 g,$5.99ea,$1.61/ 100g
bakery,Weston,"Texas Toast Bread, 100% Whole Wheat","WestonTexas Toast Bread, 100% Whole Wheat675 g",$3.99ea,$0.59/ 100g
bakery,Frontier Bakery,White Bread Greek Pitas,Frontier BakeryWhite Bread Greek Pitas425 g,$1.59ea,$0.37/ 100g
bakery,Sha Sha,Shasha Cocoa Snaps,Sha ShaShasha Cocoa Snaps300x300.0 g,$7.49ea,$2.50/ 100g
bakery,LA FOURNEE DOREE,Mini Brioches,LA FOURNEE DOREEMini Brioches480 g,$4.29ea,$0.89/ 100g
bakery,Farmer's Market,Oatmeal Raisin Cookies,Farmer's MarketOatmeal Raisin Cookies456 g,$5.99ea,$1.31/ 100g
bakery,,Light Fruit Cake,Light Fruit Cake370 g,$5.99ea,$1.62/ 100g
bakery,,"Bagel, Herb N' Cheese","Bagel, Herb N' Cheese108 g",$4.29ea,$3.97/ 100g
bakery,DItaliano,Brioche-Style Sausage Buns,DItalianoBrioche-Style Sausage Buns420 g,$3.99ea,$0.95/ 100g
bakery,Farmer's Market,Fudge Square,Farmer's MarketFudge Square400 g,$6.99ea,$1.75/ 100g
bakery,,Flame-Baked Naan Original,Flame-Baked Naan Original400 g,$3.99ea,$1.00/ 100g
bakery,President's Choice,Mini Tortilllas Original ,President's ChoiceMini Tortilllas Original 192 g,$3.39ea,$1.77/ 100g
bakery,President's Choice,Meringue Nests,President's ChoiceMeringue Nests100 g,$3.99ea,$3.99/ 100g
bakery,,Old Fashioned Lemon Pie ,Old Fashioned Lemon Pie 114 g,$1.79ea,$1.57/ 100g
bakery,Wonder,Flour Tortillas White 10 Medium ,WonderFlour Tortillas White 10 Medium 340 g,$3.99ea,$1.17/ 100g
bakery,Country Harvest,Seeds and Grains Bread,Country HarvestSeeds and Grains Bread600 g,$3.99ea,$0.67/ 100g
bakery,,Bread Cheese Sliced,Bread Cheese Sliced470 g,$6.29ea,$1.34/ 100g
bakery,President's Choice,Extra Thick Sliced Cinnamon Bread with Raisins,President's ChoiceExtra Thick Sliced Cinnamon Bread with Raisins675 g,$4.99ea,$0.74/ 100g
bakery,Farmer's Market,"Sliced Loaf Cake, Vanilla","Farmer's MarketSliced Loaf Cake, Vanilla420 g",$6.29ea,$1.50/ 100g
bakery,Niche Bakers,Butter Spritz Holiday Cookie Tray,Niche BakersButter Spritz Holiday Cookie Tray430 g,$7.99ea,$1.86/ 100g
bakery,Frontier Bakery,Thick Pouch Whole Wheat Pitas,Frontier BakeryThick Pouch Whole Wheat Pitas425 g,$1.59ea,$0.37/ 100g
bakery,Wonder,"Whole Wheat 10"" Wraps","WonderWhole Wheat 10"" Wraps640 g",$3.99ea,$0.62/ 100g
bakery,,Texas Hot Dog Buns,Texas Hot Dog Buns520 g,$3.79ea,$0.73/ 100g
bakery,President's Choice, Khubz Middle Eastern-Style Pita,President's Choice Khubz Middle Eastern-Style Pita400 g,$3.49ea,$0.87/ 100g
bakery,Farmer's Market,Chocolate Chip Cookies,Farmer's MarketChocolate Chip Cookies456 g,$5.99ea,$1.31/ 100g
bakery,PC Blue Menu,100% Whole Wheat Loaf,PC Blue Menu100% Whole Wheat Loaf450 g,$5.19ea,$1.15/ 100g
bakery,,Old Fashioned Wild Blueberry Pie,Old Fashioned Wild Blueberry Pie114 g,$1.79ea,$1.57/ 100g
bakery,,"6"" Triple Chocolate Mousse","6"" Triple Chocolate Mousse900 g",$17.49ea,$1.94/ 100g
bakery,Farmer's Market,Black Forest Cake,Farmer's MarketBlack Forest Cake750 g,$15.99ea,$2.13/ 100g
bakery,President's Choice,Whole Wheat Naan Rounds Buns,President's ChoiceWhole Wheat Naan Rounds Buns480 g,$4.59ea,$0.96/ 100g
bakery,President's Choice,Everything Naan Dippers Club Size,President's ChoiceEverything Naan Dippers Club Size410 g,$6.99ea,$1.70/ 100g
bakery,Old Mill,Cracked Wheat Bread,Old MillCracked Wheat Bread675 g,$2.79ea,$0.41/ 100g
bakery,Country Harvest,No Sugar Whole Wheat,Country HarvestNo Sugar Whole Wheat600 g,$3.99ea,$0.67/ 100g
bakery,No Name,Original Mini Pitas,No NameOriginal Mini Pitas170 g,$1.99ea,$1.17/ 100g
bakery,Ready Bake,"Demi-Baguette, White","Ready BakeDemi-Baguette, White200 g",$2.99ea,$1.50/ 100g
bakery,Sha Sha,Gingerbread Cookie,Sha ShaGingerbread Cookie250x250.0 g,$5.49ea,$2.20/ 100g
bakery,Farmer's Market,Cake Black Forest,Farmer's MarketCake Black Forest1.2 kg,$22.99ea,$1.92/ 100g
bakery,,"Bagel, Blueberry","Bagel, Blueberry108 g",$4.29ea,$3.97/ 100g
bakery,,"Sesame Egg Bread, Sliced","Sesame Egg Bread, Sliced450 g",$3.89ea,$0.86/ 100g
bakery,,"Flax Bread, Sliced","Flax Bread, Sliced450 g",$3.99ea,$0.89/ 100g
bakery,No Name,White Dinner Roll,No NameWhite Dinner Roll420 g,$3.79ea,$0.90/ 100g
bakery,President's Choice,Banana Chocolate Chip Mini Muffins,President's ChoiceBanana Chocolate Chip Mini Muffins275 g,$5.69ea,$2.07/ 100g
bakery,ACE,"Focaccia, Cranberry Raisin","ACEFocaccia, Cranberry Raisin320 g",$6.59ea,$2.06/ 100g
bakery,ACE,"Oval, Roasted Garlic","ACEOval, Roasted Garlic454 g",$5.99ea,$1.32/ 100g
bakery,President's Choice,European Multi Grain Bread,President's ChoiceEuropean Multi Grain Bread500 g,$3.59ea,$0.72/ 100g
bakery,DItaliano,Hamburger Buns Brizzolio Extra Soft,DItalianoHamburger Buns Brizzolio Extra Soft528 g,$3.99ea,$0.76/ 100g
bakery,Charlottes,Real Chocolate Brownie Bites,CharlottesReal Chocolate Brownie Bites290 g,$4.99ea,$1.72/ 100g
bakery,ACE,Everything Bagel Baguette,ACEEverything Bagel Baguette360 g,$4.19ea,$1.16/ 100g
bakery,Farmer's Market,Macaroons,Farmer's MarketMacaroons350 g,$6.49ea,$1.85/ 100g
bakery,,Texas Hamburger Buns- White,Texas Hamburger Buns- White520 g,$3.79ea,$0.73/ 100g
bakery,,"Bagels, Sesame","Bagels, Sesame108 g",$4.29ea,$3.97/ 100g
bakery,Create A Treat,Ugly Sweater Cookie Kit,Create A TreatUgly Sweater Cookie Kit406 g,$8.99ea,$2.21/ 100g
bakery,,"6"" Chocolate Brownie Cheesecake","6"" Chocolate Brownie Cheesecake600 g",$18.99ea,$3.17/ 100g
bakery,,Pumpernickel Sesame Bagels,Pumpernickel Sesame Bagels600 g,$4.29ea,$0.72/ 100g
bakery,ACE,Gourmet Brioche Burger Buns,ACEGourmet Brioche Burger Buns260 g,$3.99ea,$1.53/ 100g
bakery,Casa Mendosa,Large Spinach Tortillas,Casa MendosaLarge Spinach Tortillas384 g,$4.79ea,$1.25/ 100g
bakery,,Texas Hot Dogs Sesame Buns,Texas Hot Dogs Sesame Buns528 g,$3.79ea,$0.72/ 100g
bakery,Farmer's Market,Tiramisu Cake,Farmer's MarketTiramisu Cake675 g,$14.99ea,$2.22/ 100g
bakery,President's Choice,"Flatbread, Original","President's ChoiceFlatbread, Original300 g",$2.49ea,$0.83/ 100g
bakery,Farmer's Market,Strawberry Shortcake,Farmer's MarketStrawberry Shortcake755 g,$14.99ea,$1.99/ 100g
bakery,,Corn Popped Grains,Corn Popped Grains120 g,$4.99ea,$4.16/ 100g
bakery,President's Choice,Appetizer Flatbreads,President's ChoiceAppetizer Flatbreads220 g,$2.49ea,$1.13/ 100g
bakery,,"Instore Made Cinnamon Buns, Glaze and Icing 4 pack","Instore Made Cinnamon Buns, Glaze and Icing 4 pack612 g",$4.99ea,$0.82/ 100g
bakery,ACE,Toasted Sesame Mini Crisps,ACEToasted Sesame Mini Crisps180 g,$5.49ea,$3.05/ 100g
bakery,,Amazing Grain Bread Sliced,Amazing Grain Bread Sliced450 g,$4.49ea,$1.00/ 100g
bakery,Farmer's Market,Pumpkin Pie 10 Inch,Farmer's MarketPumpkin Pie 10 Inch900 g,$9.99ea,$1.11/ 100g
bakery,Country Harvest,Sunflower Flax Bread,Country HarvestSunflower Flax Bread600 g,$3.99ea,$0.67/ 100g
bakery,Farmer's Market,Chocolate Chip Muffins,Farmer's MarketChocolate Chip Muffins600 g,$6.99ea,$1.17/ 100g
bakery,Farmer's Market,Cake Cookies And Crème,Farmer's MarketCake Cookies And Crème1.2 kg,$22.99ea,$1.92/ 100g
bakery,President's Choice,Gluten Free Plain Bread Crumbs,President's ChoiceGluten Free Plain Bread Crumbs275 g,$4.09ea,$1.49/ 100g
bakery,Farmer's Market,Assorted Mini Tarts,Farmer's MarketAssorted Mini Tarts300 g,$7.29ea,$2.43/ 100g
bakery,Farmer's Market,Chocolate Ganache Coffee Cake,Farmer's MarketChocolate Ganache Coffee Cake500 g,$6.00ea,$1.20/ 100g
bakery,Elite Sweets,Tiramisu,Elite SweetsTiramisu700 g,$17.49ea,$2.50/ 100g
bakery,Farmer's Market,Lemon Squares,Farmer's MarketLemon Squares400 g,$6.99ea,$1.75/ 100g
bakery,Farmer's Market,Lemon Cranberry Muffins,Farmer's MarketLemon Cranberry Muffins600 g,$6.99ea,$1.17/ 100g
bakery,,Chocolate Dip Donut 2 Pack,Chocolate Dip Donut 2 Pack2x170.0 g,$3.49ea,$2.05/ 100g
bakery,ACE,"Bakery Bread, Sliced Organic Granary Loaf","ACEBakery Bread, Sliced Organic Granary Loaf525 g",$6.19ea,$1.18/ 100g
bakery,DItaliano,Thick Slice Bread 100% Whole Wheat ,DItalianoThick Slice Bread 100% Whole Wheat 675 g,$3.99ea,$0.59/ 100g
bakery,Wonder,Wrap Me White Flour Tortillas Large ,WonderWrap Me White Flour Tortillas Large 640 g,$3.99ea,$0.62/ 100g
bakery,Farmer's Market,Farmer Market Almond Tarts Pack Of 6,Farmer's MarketFarmer Market Almond Tarts Pack Of 667 g,$6.99ea,$1.75/ 100g
bakery,President's Choice,Protein Tortillas,President's ChoiceProtein Tortillas342 g,$4.29ea,$1.25/ 100g
bakery,Rudolphs,Bavarian Multi-grain Bread,RudolphsBavarian Multi-grain Bread500 g,$4.29ea,$0.86/ 100g
bakery,Farmer's Market,Mini Cinnamon Rolls,Farmer's MarketMini Cinnamon Rolls9x30.0 g,$6.29ea,$2.33/ 100g
bakery,President's Choice,"Tramezzini Crustless Bread, Whole Wheat","President's ChoiceTramezzini Crustless Bread, Whole Wheat250 g",$2.39ea,$0.96/ 100g
bakery,President's Choice,Original Pizza Crusts,President's ChoiceOriginal Pizza Crusts440 g,$3.19ea,$0.69/ 100g
bakery,Dimpflmeier,Pumpernickel Bread,DimpflmeierPumpernickel Bread454 g,$3.79ea,$0.83/ 100g
bakery,President's Choice,Multigrain Pizza Crusts,President's ChoiceMultigrain Pizza Crusts440 g,$3.19ea,$0.69/ 100g
bakery,ACE,"Oval, Three Cheese","ACEOval, Three Cheese454 g",$5.99ea,$1.32/ 100g
bakery,Farmer's Market,"Loaf Cake, Cinnamon Swirl","Farmer's MarketLoaf Cake, Cinnamon Swirl390 g",$6.29ea,$1.61/ 100g
bakery,Farmer's Market,Apple Pie 10 Inch,Farmer's MarketApple Pie 10 Inch1 kg,$9.99ea,$1.00/ 100g
bakery,Farmer's Market,"Tea Biscuits, Raisin","Farmer's MarketTea Biscuits, Raisin315 g",$6.29ea,$2.00/ 100g
bakery,Frontier Bakery,Whole Wheat Greek Pitas,Frontier BakeryWhole Wheat Greek Pitas425 g,$1.59ea,$0.37/ 100g
bakery,PC Blue Menu,Everything Bagels 6 Bagels,PC Blue MenuEverything Bagels 6 Bagels336 g,$4.49ea,$1.23/ 100g
bakery,Vachon,Jos Louis The Original Cakes,VachonJos Louis The Original Cakes324 g,$4.29ea,$1.32/ 100g
bakery,Country Harvest,Cranberry & Oats Loaf,Country HarvestCranberry & Oats Loaf600 g,$3.99ea,$0.66/ 100g
bakery,Farmer's Market,Apple Crumble Pie,Farmer's MarketApple Crumble Pie1 kg,$9.99ea,$1.00/ 100g
bakery,Dimpflmeier,Rye Bread With Sunflower Seeds,DimpflmeierRye Bread With Sunflower Seeds454 g,$4.99ea,$1.10/ 100g
bakery,School Safe,Muffin Bars Birthday Cake,School SafeMuffin Bars Birthday Cake296 g,$3.69ea,$1.25/ 100g
bakery,ACE,White Baguette Bagel,ACEWhite Baguette Bagel300 g,$4.19ea,$1.40/ 100g
bakery,ACE,Gourmet Sausage Bun,ACEGourmet Sausage Bun340 g,$3.99ea,$1.17/ 100g
